Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Power,Seats,New_Price,Price,Engine,Model,Brand,Mileage_Unit,Mileage_Clean
BMW 3 Series 320d Corporate Edition,Kolkata,2013,38998,Diesel,Automatic,First,181.0,4.0,4879000.0,17.0,2.0,BMW 3,BMW,kmpl,16.07
Maruti Alto 800 LXI,Kochi,2017,54250,Petrol,Manual,First,47.3,5.0,448000.00000000006,3.51,0.8,Maruti Alto,Maruti,kmpl,22.74
Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,2013,45979,Diesel,Automatic,Second,174.33,5.0,5314000.0,19.5,2.0,Audi A4,Audi,kmpl,17.11
Mini Cooper S,Pune,2012,37000,Petrol,Automatic,Second,181.0,4.0,4248000.0,17.0,1.6,Mini Cooper,Mini,kmpl,13.6
Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,46983,Diesel,Automatic,Second,241.4,7.0,10400000.0,43.35,3.0,Audi Q7,Audi,kmpl,12.07
Chevrolet Beat Diesel LT,Bangalore,2012,40700,Diesel,Manual,First,57.6,5.0,1147000.0,2.65,0.9,Chevrolet Beat,Chevrolet,kmpl,25.44
Maruti Wagon R LXI BS IV,Kochi,2015,43828,Petrol,Manual,First,67.04,5.0,572000.0,3.52,1.0,Maruti Wagon,Maruti,kmpl,20.51
Nissan Terrano XV Premium 110 PS,Kolkata,2016,53000,Diesel,Manual,First,108.5,5.0,1506000.0,6.25,1.5,Nissan Terrano,Nissan,kmpl,19.01
BMW 3 Series 320d Luxury Plus,Ahmedabad,2015,100000,Diesel,Automatic,First,184.0,5.0,5655000.0,24.75,2.0,BMW 3,BMW,kmpl,18.88
Maruti Swift Dzire VXI,Mumbai,2015,19000,Petrol,Manual,First,83.14,5.0,750500.0,5.25,1.2,Maruti Swift,Maruti,kmpl,20.85
Skoda Yeti Elegance 4X2,Jaipur,2016,84000,Diesel,Manual,First,108.5,5.0,2837000.0,11.0,2.0,Skoda Yeti,Skoda,kmpl,17.72
Ford EcoSport 1.5 Ti VCT AT Titanium,Kochi,2018,37630,Petrol,Automatic,First,110.4,5.0,1265000.0,9.1,1.5,Ford EcoSport,Ford,kmpl,15.63
Hyundai i20 1.2 Magna,Chennai,2010,67714,Petrol,Manual,First,80.0,5.0,974000.0,3.25,1.2,Hyundai i20,Hyundai,kmpl,18.5
Maruti S Cross DDiS 200 Sigma Option,Pune,2017,32000,Diesel,Manual,First,88.5,5.0,792000.0,8.5,1.2,Maruti S,Maruti,kmpl,15.0
Hyundai Verna Transform VTVT,Pune,2010,51000,Petrol,Manual,First,103.2,5.0,1392000.0,3.1,1.6,Hyundai Verna,Hyundai,kmpl,16.2
BMW 3 Series 320d Luxury Line,Kochi,2015,58390,Diesel,Automatic,First,184.0,5.0,5655000.0,19.86,2.0,BMW 3,BMW,kmpl,18.88
Hyundai Grand i10 1.2 CRDi Magna,Kolkata,2017,14000,Diesel,Manual,First,73.97,5.0,746000.0,4.9,1.2,Hyundai Grand,Hyundai,kmpl,24.0
Honda City i-VTEC V,Delhi,2014,55818,Petrol,Manual,Second,117.3,5.0,1185000.0,5.7,1.5,Honda City,Honda,kmpl,17.4
Maruti Swift 1.3 VXi,Chennai,2006,97800,Petrol,Manual,Third,85.8,5.0,792000.0,1.75,1.3,Maruti Swift,Maruti,kmpl,16.1
Maruti Swift VDI BSIV,Kolkata,2012,52241,Diesel,Manual,First,74.0,5.0,792000.0,2.9,1.2,Maruti Swift,Maruti,kmpl,25.2
Maruti Baleno Zeta 1.3,Coimbatore,2018,25433,Diesel,Manual,First,74.0,5.0,949500.0,7.83,1.2,Maruti Baleno,Maruti,kmpl,27.39
Tata Safari Storme 2012-2015 LX,Kochi,2015,40611,Diesel,Manual,First,138.1,7.0,1695000.0,8.15,2.2,Tata Safari,Tata,kmpl,14.0
Hyundai Accent GLS,Bangalore,2008,72000,Petrol,Manual,Second,94.0,5.0,974000.0,2.0,1.5,Hyundai Accent,Hyundai,kmpl,13.2
Maruti Swift LDI SP Limited Edition,Hyderabad,2016,54631,Diesel,Manual,First,74.0,5.0,727000.0,6.25,1.2,Maruti Swift,Maruti,kmpl,25.2
Tata Nano XTA,Coimbatore,2016,24941,Petrol,Automatic,First,37.48,4.0,777000.0,3.19,0.6,Tata Nano,Tata,kmpl,21.9
Maruti Ertiga VDI,Ahmedabad,2017,63939,Diesel,Manual,First,88.5,7.0,1041000.0,7.75,1.2,Maruti Ertiga,Maruti,kmpl,25.47
Maruti Celerio VXI AMT,Delhi,2014,35214,Petrol,Automatic,Second,67.04,5.0,557000.0,3.2,1.0,Maruti Celerio,Maruti,kmpl,23.1
Maruti Swift VDI BSIV,Delhi,2015,63000,Diesel,Manual,First,74.0,5.0,750500.0,4.9,1.2,Maruti Swift,Maruti,kmpl,25.2
Volkswagen Vento Petrol Highline,Kochi,2012,121377,Petrol,Manual,First,103.6,5.0,1105000.0,3.8,1.6,Volkswagen Vento,Volkswagen,kmpl,15.04
Volkswagen Jetta 2007-2011 1.9 Highline TDI,Chennai,2009,100970,Diesel,Automatic,First,105.0,5.0,1126000.0,4.0,1.9,Volkswagen Jetta,Volkswagen,kmpl,15.5
Mini Cooper 5 DOOR D,Hyderabad,2014,60000,Diesel,Automatic,Second,113.98,5.0,4248000.0,23.5,1.5,Mini Cooper,Mini,kmpl,20.7
Tata Indica V2 DLS,Chennai,2008,77650,Diesel,Manual,First,53.5,5.0,777000.0,1.15,1.4,Tata Indica,Tata,kmpl,17.2
Land Rover Range Rover 3.0 D,Mumbai,2008,55001,Diesel,Automatic,Second,255.0,5.0,13899999.999999998,26.5,3.0,Land Rover,Land,kmpl,0.0
Honda City i-VTEC CVT VX,Bangalore,2015,18955,Petrol,Automatic,First,117.3,5.0,1604000.0,10.65,1.5,Honda City,Honda,kmpl,18.0
Jaguar XF 2.2 Litre Luxury,Coimbatore,2016,47877,Diesel,Automatic,First,187.7,5.0,7264000.0,35.68,2.2,Jaguar XF,Jaguar,kmpl,16.36
Mercedes-Benz E-Class 2015-2017 E250 Edition E,Kochi,2017,43368,Diesel,Automatic,First,204.0,5.0,8757000.0,31.94,2.1,Mercedes-Benz E-Class,Mercedes-Benz,kmpl,15.0
Chevrolet Cruze LTZ,Chennai,2011,73000,Diesel,Manual,Third,147.9,5.0,1147000.0,4.2,2.0,Chevrolet Cruze,Chevrolet,kmpl,18.3
Mahindra XUV500 W8 2WD,Ahmedabad,2015,72007,Diesel,Manual,First,140.0,7.0,1639999.9999999998,9.9,2.2,Mahindra XUV500,Mahindra,kmpl,15.1
Mercedes-Benz New C-Class C 200 CGI Avantgarde,Kochi,2014,56778,Petrol,Automatic,First,186.0,5.0,4949000.0,15.46,1.8,Mercedes-Benz New,Mercedes-Benz,kmpl,11.74
Honda Jazz VX,Kochi,2018,20024,Petrol,Manual,First,88.7,5.0,910000.0,8.46,1.2,Honda Jazz,Honda,kmpl,18.2
Toyota Etios G,Kolkata,2013,42103,Petrol,Manual,First,88.73,5.0,977000.0,3.25,1.5,Toyota Etios,Toyota,kmpl,16.78
Maruti Alto LXi BSIII,Hyderabad,2012,67147,Petrol,Manual,First,46.3,5.0,448000.00000000006,2.6,0.8,Maruti Alto,Maruti,kmpl,19.7
Maruti Swift VXI BSIV,Coimbatore,2016,37806,Petrol,Manual,First,81.8,5.0,727000.0,5.2,1.2,Maruti Swift,Maruti,kmpl,20.4
Maruti A-Star Vxi,Pune,2009,85000,Petrol,Manual,Third,66.1,5.0,792000.0,1.8,1.0,Maruti A-Star,Maruti,kmpl,19.0
Tata Nano Lx BSIV,Chennai,2011,35000,Petrol,Manual,First,37.48,4.0,777000.0,1.6,0.6,Tata Nano,Tata,kmpl,25.4
Ford Figo Titanium Diesel,Kolkata,2015,72035,Diesel,Manual,First,99.0,5.0,765000.0,2.5,1.5,Ford Figo,Ford,kmpl,25.5
Fiat Linea Emotion,Jaipur,2011,48500,Petrol,Manual,First,90.0,5.0,950000.0,2.5,1.4,Fiat Linea,Fiat,kmpl,16.0
Ford Figo Aspire 1.2 Ti-VCT Trend,Coimbatore,2017,28854,Petrol,Manual,First,86.8,5.0,765000.0,6.7,1.2,Ford Figo,Ford,kmpl,18.16
Maruti Baleno LXI,Hyderabad,2005,92450,Petrol,Manual,First,94.0,5.0,880000.0000000001,1.2,1.6,Maruti Baleno,Maruti,kmpl,15.4
BMW 3 Series 320d Luxury Line,Coimbatore,2016,14351,Diesel,Automatic,First,184.0,5.0,5909000.0,35.55,2.0,BMW 3,BMW,kmpl,18.88
Chevrolet Cruze LTZ,Jaipur,2017,51087,Diesel,Manual,First,163.7,5.0,1147000.0,7.75,2.0,Chevrolet Cruze,Chevrolet,kmpl,17.9
Mahindra Scorpio 2.6 DX,Chennai,2005,50000,Diesel,Manual,First,116.6,8.0,1639999.9999999998,1.94,2.6,Mahindra Scorpio,Mahindra,kmpl,12.7
Tata Indica V2 eLS,Hyderabad,2016,73000,Diesel,Manual,First,69.0,5.0,777000.0,2.2,1.4,Tata Indica,Tata,kmpl,25.0
Chevrolet Cruze LTZ AT,Ahmedabad,2011,60000,Diesel,Automatic,First,147.9,4.0,1147000.0,3.8,2.0,Chevrolet Cruze,Chevrolet,kmpl,18.1
Toyota Innova 2.5 V Diesel 8-seater,Chennai,2016,50000,Diesel,Manual,First,102.0,8.0,2354000.0,15.65,2.5,Toyota Innova,Toyota,kmpl,12.8
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,36797,Diesel,Automatic,First,167.62,5.0,4949000.0,39.47,2.1,Mercedes-Benz New,Mercedes-Benz,kmpl,19.27
Maruti Ritz VXi,Kolkata,2011,50000,Petrol,Manual,Second,85.8,5.0,792000.0,1.5,1.2,Maruti Ritz,Maruti,kmpl,18.5
Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,Ahmedabad,2013,94000,Diesel,Manual,First,102.0,8.0,2354000.0,8.85,2.5,Toyota Innova,Toyota,kmpl,12.8
Toyota Fortuner 4x4 MT,Bangalore,2013,74000,Diesel,Manual,Second,168.5,7.0,3717000.0,17.9,3.0,Toyota Fortuner,Toyota,kmpl,12.55
Hyundai i10 Sportz AT,Coimbatore,2014,41016,Petrol,Automatic,Second,78.9,5.0,974000.0,5.08,1.2,Hyundai i10,Hyundai,kmpl,16.95
Hyundai Verna 1.6 SX,Bangalore,2012,67000,Diesel,Manual,First,126.32,5.0,1370000.0,6.25,1.6,Hyundai Verna,Hyundai,kmpl,22.32
Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Bangalore,2015,76927,Diesel,Automatic,First,174.33,5.0,4864000.0,22.75,2.0,Audi Q3,Audi,kmpl,15.73
Chevrolet Beat LS,Kolkata,2010,17088,Petrol,Manual,First,79.4,5.0,1147000.0,1.46,1.2,Chevrolet Beat,Chevrolet,kmpl,18.6
Ford Fiesta 1.4 Duratorq ZXI,Pune,2007,112808,Diesel,Manual,Second,68.0,5.0,1147000.0,2.05,1.4,Ford Fiesta,Ford,kmpl,17.8
Ford Figo Diesel EXI,Coimbatore,2014,74980,Diesel,Manual,First,68.0,5.0,765000.0,4.08,1.4,Ford Figo,Ford,kmpl,20.0
Maruti Celerio VXI AT,Hyderabad,2014,44600,Petrol,Automatic,First,67.04,5.0,557000.0,4.55,1.0,Maruti Celerio,Maruti,kmpl,23.1
Mercedes-Benz A Class A180 CDI,Mumbai,2013,37000,Diesel,Automatic,First,107.3,5.0,3463000.0000000005,14.0,2.1,Mercedes-Benz A,Mercedes-Benz,kmpl,20.0
Hyundai Creta 1.6 SX,Ahmedabad,2016,21000,Petrol,Manual,First,121.3,5.0,1374000.0,10.9,1.6,Hyundai Creta,Hyundai,kmpl,15.8
Maruti Wagon R VXI BS IV,Bangalore,2010,81245,Petrol,Manual,First,67.1,5.0,504000.0,2.45,1.0,Maruti Wagon,Maruti,kmpl,18.9
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Delhi,2013,70000,Diesel,Automatic,First,170.0,5.0,8757000.0,15.8,2.1,Mercedes-Benz E-Class,Mercedes-Benz,kmpl,10.0
Ford EcoSport 1.5 Ti VCT MT Titanium BE,Mumbai,2017,4018,Petrol,Manual,First,110.4,5.0,1189000.0,8.25,1.5,Ford EcoSport,Ford,kmpl,18.88
Renault Koleos 2.0 Diesel,Delhi,2013,70000,Diesel,Automatic,Second,148.0,5.0,1501000.0,8.5,2.0,Renault Koleos,Renault,kmpl,13.73
Mahindra XUV500 W10 2WD,Coimbatore,2016,56532,Diesel,Manual,First,140.0,7.0,1639999.9999999998,15.54,2.2,Mahindra XUV500,Mahindra,kmpl,16.0
Maruti Omni E 8 Str STD,Hyderabad,2013,26875,Petrol,Manual,First,34.2,8.0,792000.0,2.35,0.8,Maruti Omni,Maruti,kmpl,16.8
Maruti Wagon R VXI,Coimbatore,2015,72599,Petrol,Manual,First,67.04,5.0,572000.0,4.32,1.0,Maruti Wagon,Maruti,kmpl,22.5
Ford Endeavour XLT TDCi 4X2,Jaipur,2008,205000,Diesel,Manual,Second,141.0,7.0,3529000.0,3.9,2.5,Ford Endeavour,Ford,kmpl,13.1
Hyundai Verna 1.6 SX,Hyderabad,2011,98000,Diesel,Manual,Second,126.32,5.0,1392000.0,5.2,1.6,Hyundai Verna,Hyundai,kmpl,22.32
Hyundai i20 Magna 1.2,Mumbai,2018,19500,Petrol,Manual,First,81.83,5.0,974000.0,5.85,1.2,Hyundai i20,Hyundai,kmpl,18.6
Maruti Ertiga ZXI,Bangalore,2013,68000,Petrol,Manual,Second,93.7,7.0,1144000.0,6.25,1.4,Maruti Ertiga,Maruti,kmpl,16.02
Mahindra XUV500 W9 AT,Coimbatore,2019,19654,Diesel,Automatic,First,155.0,7.0,2133000.0,17.63,2.2,Mahindra XUV500,Mahindra,kmpl,14.0
Maruti SX4 S Cross DDiS 200 Zeta,Mumbai,2017,26000,Diesel,Manual,First,88.5,5.0,792000.0,9.75,1.2,Maruti SX4,Maruti,kmpl,23.65
Mercedes-Benz SLK-Class SLK 350,Bangalore,2015,10000,Petrol,Automatic,First,306.0,2.0,4949000.0,55.0,3.5,Mercedes-Benz SLK-Class,Mercedes-Benz,kmpl,18.1
Volkswagen Polo Diesel Comfortline 1.2L,Hyderabad,2011,75020,Diesel,Manual,First,73.9,5.0,1126000.0,4.1,1.2,Volkswagen Polo,Volkswagen,kmpl,22.07
Toyota Fortuner 4x4 MT,Hyderabad,2011,157000,Diesel,Manual,First,168.5,7.0,3717000.0,11.99,3.0,Toyota Fortuner,Toyota,kmpl,12.55
Mahindra XUV500 W10 2WD,Kochi,2017,43773,Diesel,Manual,First,140.0,7.0,1639999.9999999998,13.54,2.2,Mahindra XUV500,Mahindra,kmpl,16.0
Mercedes-Benz GLE 250d,Mumbai,2016,21000,Diesel,Automatic,First,201.15,5.0,7876000.000000001,56.0,2.1,Mercedes-Benz GLE,Mercedes-Benz,kmpl,17.9
Honda Jazz 1.2 VX i VTEC,Chennai,2016,23280,Petrol,Manual,First,88.7,5.0,871000.0000000001,6.5,1.2,Honda Jazz,Honda,kmpl,18.7
Maruti Swift Dzire VDI,Pune,2013,88000,Diesel,Manual,First,74.0,5.0,844000.0,4.75,1.2,Maruti Swift,Maruti,kmpl,23.4
Hyundai Verna 1.6 SX VTVT,Hyderabad,2014,67000,Petrol,Manual,First,121.3,5.0,1392000.0,5.6,1.6,Hyundai Verna,Hyundai,kmpl,17.01
Ford Endeavour 3.2 Titanium AT 4X4,Coimbatore,2017,59636,Diesel,Automatic,First,197.0,7.0,3529000.0,29.2,3.2,Ford Endeavour,Ford,kmpl,10.91
Hyundai i20 1.2 Asta Option,Kolkata,2018,11000,Petrol,Manual,First,81.83,5.0,974000.0,6.35,1.2,Hyundai i20,Hyundai,kmpl,18.6
Honda City 1.5 V MT Sunroof,Mumbai,2013,60669,Petrol,Manual,First,116.3,5.0,1268000.0,4.95,1.5,Honda City,Honda,kmpl,16.8
Honda Amaze VX Diesel,Hyderabad,2018,12000,Diesel,Manual,First,98.6,5.0,1034000.0,8.5,1.5,Honda Amaze,Honda,kmpl,27.4
Hyundai Verna 1.6 SX VTVT (O),Kolkata,2013,35000,Petrol,Manual,First,121.3,5.0,1557000.0,4.5,1.6,Hyundai Verna,Hyundai,kmpl,17.1
Honda Mobilio S i DTEC,Chennai,2015,65000,Diesel,Manual,First,98.6,7.0,1185000.0,5.5,1.5,Honda Mobilio,Honda,kmpl,24.2
Maruti Ertiga ZDI,Kochi,2013,39929,Diesel,Manual,First,88.8,7.0,1204500.0,6.56,1.2,Maruti Ertiga,Maruti,kmpl,20.77
Maruti Alto K10 LXI,Pune,2014,49000,Petrol,Manual,First,67.1,5.0,429000.0,2.3,1.0,Maruti Alto,Maruti,kmpl,24.07
Toyota Qualis FS B2,Pune,2004,77757,Diesel,Manual,Second,75.0,10.0,2354000.0,3.5,2.4,Toyota Qualis,Toyota,kmpl,13.1
Hyundai i10 Sportz,Kochi,2016,21456,Petrol,Manual,First,78.9,5.0,974000.0,4.55,1.2,Hyundai i10,Hyundai,kmpl,20.36
Skoda Laura 1.9 TDI AT Ambiente,Bangalore,2009,74000,Diesel,Automatic,Second,105.0,5.0,2837000.0,7.75,1.9,Skoda Laura,Skoda,kmpl,17.0
Hyundai i20 Asta Option 1.2,Mumbai,2015,37000,Petrol,Manual,Second,81.83,5.0,974000.0,5.25,1.2,Hyundai i20,Hyundai,kmpl,18.6
BMW 5 Series 2003-2012 530d Highline,Coimbatore,2013,108640,Diesel,Automatic,First,235.0,5.0,7831000.0,23.29,3.0,BMW 5,BMW,kmpl,11.5
BMW 3 Series 320d M Sport,Mumbai,2016,38000,Diesel,Automatic,First,190.0,5.0,5909000.0,23.99,2.0,BMW 3,BMW,kmpl,22.69
Chevrolet Aveo 1.4 LT ABS BSIV,Pune,2010,80000,Petrol,Manual,First,92.7,5.0,1147000.0,1.79,1.4,Chevrolet Aveo,Chevrolet,kmpl,14.49
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Mumbai,2011,47000,Diesel,Automatic,Second,203.0,5.0,8757000.0,13.9,2.1,Mercedes-Benz E-Class,Mercedes-Benz,kmpl,14.21
Audi A6 2011-2015 2.0 TDI Premium Plus,Kolkata,2013,31000,Diesel,Automatic,First,174.33,5.0,6324000.0,18.95,2.0,Audi A6,Audi,kmpl,17.68
Maruti Wagon R LXI BS IV,Kolkata,2014,40000,Petrol,Manual,First,67.04,5.0,531500.0,2.49,1.0,Maruti Wagon,Maruti,kmpl,20.51
Renault KWID RXT,Jaipur,2016,4152,Petrol,Manual,First,53.3,5.0,437000.0,3.15,0.8,Renault KWID,Renault,kmpl,25.17
Volkswagen Ameo 1.5 TDI Highline,Mumbai,2017,51000,Diesel,Manual,First,108.62,5.0,1003999.9999999999,6.45,1.5,Volkswagen Ameo,Volkswagen,kmpl,21.66
Volkswagen Polo Diesel Comfortline 1.2L,Ahmedabad,2013,55000,Diesel,Manual,First,73.9,5.0,1126000.0,4.25,1.2,Volkswagen Polo,Volkswagen,kmpl,22.07
Maruti Alto 800 LXI,Hyderabad,2014,58500,Petrol,Manual,First,47.3,5.0,448000.00000000006,2.75,0.8,Maruti Alto,Maruti,kmpl,22.74
Hyundai i20 Asta Option 1.2,Kochi,2017,58620,Petrol,Manual,First,81.83,5.0,974000.0,7.14,1.2,Hyundai i20,Hyundai,kmpl,18.6
Hyundai i20 1.2 Sportz,Jaipur,2012,71172,Petrol,Manual,Third,80.0,5.0,974000.0,3.5,1.2,Hyundai i20,Hyundai,kmpl,17.0
Hyundai i20 1.4 Asta,Chennai,2017,12000,Diesel,Manual,First,88.73,5.0,974000.0,7.3,1.4,Hyundai i20,Hyundai,kmpl,22.54
Maruti Wagon R LXI Optional,Kolkata,2014,25000,Petrol,Manual,First,67.04,5.0,531500.0,2.75,1.0,Maruti Wagon,Maruti,kmpl,20.51
Hyundai i20 1.4 Asta Option,Bangalore,2017,43000,Diesel,Manual,Second,88.73,5.0,974000.0,8.2,1.4,Hyundai i20,Hyundai,kmpl,22.54
Volkswagen Polo GT TSI,Mumbai,2015,57022,Petrol,Automatic,First,103.6,5.0,1083000.0,6.51,1.2,Volkswagen Polo,Volkswagen,kmpl,17.21
Ford Figo Diesel Titanium,Pune,2015,92000,Diesel,Manual,First,68.05,5.0,765000.0,4.25,1.4,Ford Figo,Ford,kmpl,20.0
Maruti Swift ZXI,Coimbatore,2014,33372,Petrol,Manual,Second,85.8,5.0,807000.0,6.21,1.2,Maruti Swift,Maruti,kmpl,18.6
Hyundai Grand i10 CRDi Magna,Kochi,2016,52625,Diesel,Manual,First,70.0,5.0,746000.0,4.58,1.1,Hyundai Grand,Hyundai,kmpl,24.0
Mahindra Xylo H4,Chennai,2016,215000,Diesel,Manual,First,118.3,7.0,1167000.0,7.5,2.2,Mahindra Xylo,Mahindra,kmpl,14.02
Hyundai i10 Magna 1.1,Coimbatore,2014,60138,Petrol,Manual,First,68.05,5.0,974000.0,4.09,1.1,Hyundai i10,Hyundai,kmpl,19.81
Skoda Octavia Elegance 2.0 TDI AT,Mumbai,2014,84000,Diesel,Automatic,First,141.0,5.0,2837000.0,10.75,2.0,Skoda Octavia,Skoda,kmpl,19.3
BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Mumbai,2014,47000,Diesel,Automatic,First,258.0,7.0,5655000.0,41.5,3.0,BMW X5,BMW,kmpl,15.97
Maruti Celerio VXI AT,Hyderabad,2014,33450,Petrol,Automatic,First,67.04,5.0,557000.0,4.4,1.0,Maruti Celerio,Maruti,kmpl,23.1
Volkswagen Vento Diesel Comfortline,Jaipur,2013,125000,Diesel,Manual,Second,103.6,5.0,1163500.0,6.25,1.6,Volkswagen Vento,Volkswagen,kmpl,20.54
BMW 3 Series 320d Highline,Pune,2011,99606,Diesel,Automatic,Second,181.0,5.0,4550500.0,10.5,2.0,BMW 3,BMW,kmpl,16.07
Maruti Ertiga ZDI,Mumbai,2014,64000,Diesel,Manual,First,88.8,7.0,1144000.0,7.25,1.2,Maruti Ertiga,Maruti,kmpl,20.77
Ford Figo Diesel ZXI,Hyderabad,2013,51000,Diesel,Manual,First,68.05,5.0,765000.0,3.2,1.4,Ford Figo,Ford,kmpl,20.0
Volkswagen Polo 1.2 MPI Highline,Mumbai,2014,57000,Petrol,Manual,First,74.0,5.0,1126000.0,3.95,1.2,Volkswagen Polo,Volkswagen,kmpl,16.47
Audi A6 3.0 TDI quattro,Coimbatore,2009,48040,Diesel,Automatic,Second,241.38,5.0,6324000.0,12.07,3.0,Audi A6,Audi,kmpl,16.77
Toyota Innova Crysta 2.4 ZX MT,Pune,2017,43200,Diesel,Manual,First,147.8,7.0,2552000.0,18.6,2.4,Toyota Innova,Toyota,kmpl,13.68
Hyundai Verna 1.6 CRDi EX AT,Delhi,2013,66000,Diesel,Automatic,First,126.3,5.0,1557000.0,5.7,1.6,Hyundai Verna,Hyundai,kmpl,22.32
Hyundai Santro Xing GL Plus,Kolkata,2013,31000,Petrol,Manual,First,62.1,5.0,455000.0,1.75,1.1,Hyundai Santro,Hyundai,kmpl,17.92
Audi A4 2.0 TDI,Delhi,2011,46000,Diesel,Automatic,Second,147.51,5.0,5314000.0,10.99,2.0,Audi A4,Audi,kmpl,16.55
Audi A4 2.0 TDI,Kolkata,2012,47346,Diesel,Automatic,First,147.51,5.0,5314000.0,14.5,2.0,Audi A4,Audi,kmpl,16.55
Skoda Laura 1.9 TDI MT Ambiente,Jaipur,2009,100000,Diesel,Manual,First,105.0,5.0,2837000.0,3.11,1.9,Skoda Laura,Skoda,kmpl,17.0
Honda CR-V 2.0L 2WD AT,Coimbatore,2015,63856,Petrol,Automatic,First,153.86,5.0,3351000.0,13.96,2.0,Honda CR-V,Honda,kmpl,13.7
Hyundai Verna 1.6 SX CRDi (O),Coimbatore,2015,72996,Diesel,Manual,First,126.32,5.0,1514000.0,7.11,1.6,Hyundai Verna,Hyundai,kmpl,22.32
Honda Mobilio RS i DTEC,Chennai,2014,23000,Diesel,Manual,First,98.6,7.0,1185000.0,6.9,1.5,Honda Mobilio,Honda,kmpl,24.5
Hyundai i20 1.2 Asta Option,Coimbatore,2018,15985,Petrol,Manual,First,81.83,5.0,974000.0,7.77,1.2,Hyundai i20,Hyundai,kmpl,18.6
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Kolkata,2011,98000,Diesel,Manual,Second,102.0,8.0,2354000.0,5.5,2.5,Toyota Innova,Toyota,kmpl,12.8
Hyundai i20 Magna 1.2,Hyderabad,2014,70089,Petrol,Manual,First,81.83,5.0,974000.0,5.35,1.2,Hyundai i20,Hyundai,kmpl,18.6
Mahindra Bolero VLX BS IV,Chennai,2011,99000,Diesel,Manual,Second,63.0,7.0,1115000.0,4.5,2.5,Mahindra Bolero,Mahindra,kmpl,13.6
Volkswagen Vento 1.5 TDI Comfortline,Jaipur,2014,72000,Diesel,Manual,First,103.2,5.0,1214000.0,4.75,1.5,Volkswagen Vento,Volkswagen,kmpl,20.34
Jaguar XF 2.2 Litre Luxury,Coimbatore,2015,44194,Diesel,Automatic,First,187.7,5.0,7264000.0,32.8,2.2,Jaguar XF,Jaguar,kmpl,16.36
Maruti Zen LXi - BS III,Mumbai,2005,102000,Petrol,Manual,First,60.0,5.0,792000.0,0.7,1.0,Maruti Zen,Maruti,kmpl,17.3
Mercedes-Benz E-Class Facelift,Coimbatore,2018,56652,Diesel,Automatic,First,258.0,5.0,8757000.0,50.29,3.0,Mercedes-Benz E-Class,Mercedes-Benz,kmpl,13.0
Toyota Fortuner 3.0 Diesel,Mumbai,2010,41650,Diesel,Manual,Second,171.0,7.0,3717000.0,10.99,3.0,Toyota Fortuner,Toyota,kmpl,11.5
Hyundai Grand i10 AT Asta,Coimbatore,2015,61717,Petrol,Automatic,First,82.0,5.0,818000.0,5.57,1.2,Hyundai Grand,Hyundai,kmpl,18.9
Hyundai Xcent 1.2 CRDi S,Jaipur,2018,25302,Diesel,Manual,First,73.97,5.0,856000.0,5.9,1.2,Hyundai Xcent,Hyundai,kmpl,25.4
Hyundai Creta 1.6 VTVT S,Coimbatore,2016,47016,Petrol,Manual,First,121.3,5.0,1621000.0,9.43,1.6,Hyundai Creta,Hyundai,kmpl,15.29
Hyundai i10 Sportz,Bangalore,2010,69000,Petrol,Manual,First,78.9,5.0,974000.0,2.9,1.2,Hyundai i10,Hyundai,kmpl,20.36
Honda Brio S MT,Delhi,2016,32700,Petrol,Manual,First,86.8,5.0,663000.0,3.68,1.2,Honda Brio,Honda,kmpl,19.4
Toyota Fortuner 4x2 AT,Coimbatore,2015,101337,Diesel,Automatic,First,168.5,7.0,3717000.0,21.67,3.0,Toyota Fortuner,Toyota,kmpl,12.55
Audi A4 2.0 TDI Multitronic,Ahmedabad,2011,59000,Diesel,Automatic,First,140.0,5.0,5314000.0,12.5,2.0,Audi A4,Audi,kmpl,16.55
Toyota Innova Crysta 2.8 ZX AT,Kochi,2018,41736,Diesel,Automatic,First,171.5,7.0,2700000.0,19.92,2.8,Toyota Innova,Toyota,kmpl,11.36
Honda City i DTEC VX,Jaipur,2014,71649,Diesel,Manual,First,98.6,5.0,1185000.0,6.75,1.5,Honda City,Honda,kmpl,25.1
Honda City i DTEC VX,Kochi,2015,80606,Diesel,Manual,First,98.6,5.0,1529000.0,6.96,1.5,Honda City,Honda,kmpl,25.1
Renault KWID 1.0 RXT Optional,Jaipur,2017,63262,Petrol,Manual,First,67.0,5.0,478000.0,3.25,1.0,Renault KWID,Renault,kmpl,21.7
Maruti Swift DDiS ZDI Plus,Hyderabad,2018,5456,Diesel,Manual,First,74.0,5.0,816000.0,8.65,1.2,Maruti Swift,Maruti,kmpl,28.4
